251,,,省商务厅幼儿园聘帮灶,,,陕西省商业职工幼儿园,,,西安,,,1.5-2千/月,,,09-19
252,,,火锅厨师长,,,陕西五龙实业集团有限公司,,,西安-长安区,,,4-8千/月,,,09-19
253,,,底薪上调到3250全面实行高级客户经理制 双休+五险一金,,,中国平安人寿保险股份有限公司陕西分公司,,,西安-高新技术产业开发区,,,5-8千/月,,,09-19
254,,,幼儿园厨师,,,西安启思谷精英幼儿园,,,西安,,,4.5-6千/月,,,09-19
255,,,四川小吃厨师,,,西安彭祖餐饮有限责任公司,,,西安-长安区,,,0.6-1万/月,,,09-18
256,,,3500包食宿服务员（西安）,,,外婆家餐饮集团有限公司,,,西安-未央区,,,3-4.5千/月,,,09-18
257,,,企业厨师,,,陕西运�Z网络科技有限公司,,,西安-雁塔区,,,3-4.5千/月,,,09-18
258,,,店铺店长,,,金发拉比妇婴童用品股份有限公司,,,西安-碑林区,,,4.5-6千/月,,,09-18
259,,,厨师长,,,贝拉吉奥（上海）餐饮管理有限公司,,,异地招聘,,,6-8千/月,,,09-18
260,,,店员/储干（高新创客街区店）,,,快乐柠檬西安分公司,,,西安,,,3-4.5千/月,,,09-18
261,,,咖啡师,,,西安樊登品牌文化发展有限公司,,,西安-雁塔区,,,3-4.5千/月,,,09-18
262,,,食堂厨师,,,陕西动起房车,,,西安,,,2-3千/月,,,09-18
263,,,酒店经理,,,陕西忠平路桥建筑工程有限公司,,,西安-高新技术产业开发区,,,0.8-1万/月,,,09-18
264,,,店长,,,西安巴塞不动产营销策划有限责任公司,,,西安-雁塔区,,,4.5-6千/月,,,09-17
265,,,幼儿园厨师,,,西安莲湖恒天幼儿园,,,西安-莲湖区,,,3-4.5千/月,,,09-17
266,,,饿了么直招（骑手送餐员）配车,,,西安立正网络科技有限公司,,,西安-未央区,,,0.8-1万/月,,,09-17
267,,,面点师(西餐糕点),,,陕西艾薇叶教育科技有限公司,,,西安-曲江文化新区,,,3-4千/月,,,09-17
268,,,店长,,,西安市�哄鄙�态区宸鹏甘罗玩具店,,,西安-灞桥区,,,3-4.5千/月,,,09-17
269,,,保洁,,,西安市雁塔区高新文理幼儿园,,,西安,,,2-3千/月,,,09-16
270,,,模特礼仪,,,西安金影子影视文化传播有限公司,,,西安-碑林区,,,200元/天,,,09-16
271,,,咖啡师学徒,,,西安市碑林区皇后咖啡店,,,西安-碑林区,,,3-4.5千/月,,,09-16
272,,,保洁,,,西安乡村基餐饮有限公司,,,西安,,,2-3千/月,,,09-15
273,,,诚聘幼儿园厨师,,,西安市雁塔区德泰曲江幼儿园,,,西安-曲江文化新区,,,3.5-4.5千/月,,,09-15
274,,,厨师,,,陕西益加分企业管理咨询有限公司,,,西安-雁塔区,,,3-3.5千/月,,,09-15
275,,,酒店管理,,,西安久远置业有限公司,,,西安,,,3-4.5千/月,,,09-14
276,,,西餐厨房主管,,,陕西智地商业品牌管理有限公司,,,西安-高新技术产业开发区,,,6-8千/月,,,09-14
277,,,Formula 店长,,,西安美格菲健身,,,西安,,,0.5-1万/月,,,09-13
278,,,迎宾/礼仪,,,陕西星光味道餐饮服务有限公司,,,西安-曲江文化新区,,,3-4千/月,,,09-13
279,,,单位厨师,,,西安市高新区天翔建设有限公司,,,西安-高新技术产业开发区,,,3-4.5千/月,,,09-12
280,,,汉堡王储备经理,,,陕西首信商贸有限责任公司,,,西安-西咸新区,,,4.5-5.5千/月,,,09-12
281,,,收银员（凹串串直招）包食宿,,,陕西德利联合餐饮管理有限公司,,,西安-未央区,,,3-4千/月,,,09-12
282,,,茶艺师,,,陕西一叶轩生态科技有限公司,,,西安,,,3.5-5.9千/月,,,09-12
283,,,广告文案策划专员,,,西安唐乐宫有限公司,,,西安,,,3-4.5千/月,,,09-12
284,,,收费员,,,西安煜星置业有限公司,,,西安,,,3-4.5千/月,,,09-12
285,,,茶艺师,,,绿城物业服务集团有限公司陕西分公司,,,西安-��邑区,,,4.5-6千/月,,,09-11
286,,,餐厅领班,,,陕西张裕瑞那城堡酒庄有限公司,,,异地招聘,,,3-4.5千/月,,,09-11
287,,,楼面服务员,,,汕尾市天成餐饮有限公司,,,异地招聘,,,2.4-3千/月,,,09-11
288,,,大益茶管家实习生（包中晚餐）,,,上海万宝锐旗企业管理有限公司,,,西安-莲湖区,,,3.2-3.5千/月,,,09-11
289,,,市场拓展专员,,,西安蜂巢在线网络科技有限公司,,,西安-雁塔区,,,6-8千/月,,,09-11
290,,,餐厅服务员,,,陕西长业油气综合服务有限公司,,,西安-未央区,,,2.8-2.8千/月,,,09-10
291,,,连锁餐饮拓展事业部副总,,,陕西英铂投资管理有限公司,,,西安-曲江文化新区,,,30-40万/年,,,09-10
292,,,前厅经理（管食宿）,,,陕西宝地餐饮服务管理有限公司,,,西安,,,2-3千/月,,,09-10
293,,,餐饮运营,,,中汉交通勘察设计有限公司,,,异地招聘,,,4.5-6千/月,,,09-09
294,,,收银员,,,西安乐秀餐饮娱乐有限公司,,,西安,,,2-3千/月,,,09-08
295,,,店长，主管，领班，收银，服务员,,,西安市未央区佳佰汇服装公司,,,西安-新城区,,,2.4-5千/月,,,09-08
296,,,学校后勤校长助理,,,西安正大文化补习培训中心,,,西安,,,2-3千/月,,,09-08
297,,,酒店店长,,,西安国匠艺海星河酒店管理有限公司,,,西安-莲湖区,,,0.8-1.3万/月,,,09-07
298,,,收费员,,,陕西浩星实业有限公司,,,西安-碑林区,,,2-3千/月,,,09-07
299,,,收银员,,,陕西省止园饭店（陕西省人民政府招待所）,,,西安-莲湖区,,,3-4.5千/月,,,09-07
300,,,店长（西安）,,,深圳市乐的文化有限公司,,,西安,,,0.8-1.2万/月,,,09-06
301,,,餐饮总经理（西安）,,,陕西丽彩实业集团有限公司,,,西安-雁塔区,,,0.8-1万/月,,,09-05
302,,,服务员,,,陕西味司农食品管理运营有限公司,,,西安-碑林区,,,2-3千/月,,,09-05
303,,,咖啡师,,,西安康博尔艺术技工学校,,,西安-新城区,,,3-4.5千/月,,,09-05
304,,,月薪5000诚聘收银员,,,内蒙古西贝餐饮集团有限公司,,,西安,,,4.5-6千/月,,,09-04
305,,,餐厅厨师班长,,,路上集团,,,异地招聘,,,6-8千/月,,,09-04
306,,,餐饮服务员,,,陕西希地工程项目管理有限公司,,,西安-未央区,,,3-4.5千/月,,,09-03
307,,,大咖整木定制旗舰店店长,,,陕西舟行万里教学游乐设备有限公司,,,西安-雁塔区,,,0.8-1万/月,,,09-03
308,,,经理助理,,,西安盛亚创芯电子科技有限公司,,,西安-高新技术产业开发区,,,3-4千/月,,,09-03
309,,,西餐厅服务员,,,陕西唐缘文化传媒有限公司,,,西安,,,3-4.5千/月,,,09-03
310,,,美食城收银员,,,陕西西北轻工批发市场经营管理有限公司,,,西安-新城区,,,2.5-3千/月,,,09-03
311,,,蛋糕学徒,,,西安尚诺西饼有限公司,,,西安,,,3-6千/月,,,09-03
312,,,工地做饭,,,陕西杰宇建筑工程有限公司,,,西安-经济技术开发区,,,2-3千/月,,,09-03
313,,,高薪聘请餐饮部经理,,,平利县马盘山生态农业观光园有限公司,,,异地招聘,,,0.4-1万/月,,,09-02
314,,,日企服务岗位实习,,,西安艾德凯森教育信息咨询服务有限公司,,,西安-长安区,,,0.8-1万/月,,,09-01
315,,,大明宫直招送餐员6000+配车食宿,,,西安俱杰物流有限公司,,,西安-未央区,,,6-8千/月,,,09-01
316,,,检票员（在校大学生）,,,西安米格影城有限公司,,,西安,,,16元/小时,,,09-01
317,,,保洁,,,陕西麻辣空间餐饮管理有限公司,,,西安-莲湖区,,,2.3-3千/月,,,08-31
318,,,咖啡店店员,,,陕西圣帝诺电子科技有限公司,,,西安-雁塔区,,,2-4千/月,,,08-31
319,,,新源素科技环保燃油招商,,,成都市普利达贸易有限公司,,,异地招聘,,,8-10万/年,,,08-31
320,,,收银员（五险一金）,,,陕西国佳汽车贸易有限公司,,,西安,,,2.5-4.5千/月,,,08-30
321,,,4000+火锅切配主管,,,陕西爱食创餐饮管理有限公司,,,西安-莲湖区,,,4-5千/月,,,08-30
322,,,餐厅服务员,,,太平洋建设集团有限公司,,,西安-未央区,,,3-4.5千/月,,,08-30
323,,,副店长（西安雁塔区）,,,上海多雷米营销策划有限公司,,,西安-雁塔区,,,5-7千/月,,,08-29
324,,,餐厅服务员,,,陕西唐荣园艺产业发展股份有限公司,,,西安-新城区,,,2-3千/月,,,08-29
325,,,厨师,,,陕西贝悦湾母婴护理有限公司,,,西安,,,4.5-6千/月,,,08-29
326,,,厨师,,,特种飞行器工程研究院,,,西安,,,3-4.5千/月,,,08-28
327,,,帮厨,,,西安智象教育科技有限公司,,,西安-曲江文化新区,,,2-3千/月,,,08-28
328,,,餐厅服务员,,,西安市碑林区喂果子餐饮店,,,西安-碑林区,,,3-4.5千/月,,,08-27
329,,,传菜员,,,陕西食尚酸辣谷餐饮管理有限公司,,,西安-曲江文化新区,,,2-3千/月,,,08-27
330,,,厨师,,,西安金硕幕墙门窗有限公司,,,西安-雁塔区,,,4.5-6千/月,,,08-27
331,,,厨工,,,西安合聚堂餐饮文化连锁有限公司,,,西安-高新技术产业开发区,,,2.5-3千/月,,,08-27
332,,,服务员,,,西安市雁塔区快乐薯光饮品小吃店,,,西安-雁塔区,,,2-3千/月,,,08-26
333,,,厨师,,,上海华中石油天然气有限公司,,,异地招聘,,,4.5-6千/月,,,08-26
334,,,五星级酒店川菜厨师,,,西安曲江芙蓉阁酒店有限公司,,,西安-雁塔区,,,4.5-6千/月,,,08-25
335,,,店长,,,西安藤依树商务信息咨询有限公司,,,西安,,,10-15万/年,,,08-24
336,,,餐饮收银员,,,西安威洁士移动洗车服务有限公司,,,西安-曲江文化新区,,,2.8-3.5千/月,,,08-24
337,,,豪华邮轮酒吧调酒师/酒吧服务生,,,连云港航行者海事服务有限公司,,,异地招聘,,,0.8-1.5万/月,,,08-24
338,,,西餐厅服务员  男女不限,,,西安若时餐饮管理有限公司,,,西安-曲江文化新区,,,3-3.5千/月,,,08-23
339,,,高新急招员工餐厨师,,,东莞精华餐饮管理有限公司,,,异地招聘,,,0.8-1万/月,,,08-23
340,,,后勤服务员--国企急聘,,,西安建构实业有限责任公司,,,西安-临潼区,,,1.5-2千/月,,,08-22
341,,,厨师长,,,西安味行天下餐饮管理有限公司,,,西安-高新技术产业开发区,,,4-6千/月,,,08-21
342,,,餐厅周末***,,,西安承永益实业有限公司,,,西安-雁塔区,,,2-3千/月,,,08-21
343,,,家庭厨师,,,中大中方信控股有限公司,,,西安-雁塔区,,,4-5千/月,,,08-21
344,,,工程监理,,,西安小六汤包餐饮股份有限公司,,,西安,,,4.5-6千/月,,,08-19
345,,,西餐厅服务员,,,西安宜和文化艺术发展有限公司,,,西安-莲湖区,,,2-3千/月,,,08-17
346,,,新零售咖啡吧运营,,,上海泰然投资控股有限公司,,,西安-高新技术产业开发区,,,0.8-1万/月,,,08-17
347,,,收费员,,,西安市秦宝投资有限责任公司,,,西安-莲湖区,,,2-3千/月,,,08-16
348,,,店长（餐厅经理/副经理）,,,西安满尔餐饮管理有限公司,,,西安,,,4-5千/月,,,08-16
349,,,员工餐厨师,,,西安古都放心早餐工程有限公司,,,西安,,,2.7-2.9千/月,,,08-16
350,,,餐厅服务员,,,西安华荣现代农业科技有限公司,,,西安-莲湖区,,,2-3千/月,,,08-15
351,,,连锁快餐厨师长/生产经理,,,陕西悠游餐饮管理有限公司,,,西安-高新技术产业开发区,,,4.5-6千/月,,,08-15
352,,,餐厅主管,,,西安时尚大街有限公司,,,西安-未央区,,,3.5-4.5千/月,,,08-14
353,,,厨师助理,,,西安爱的堡母婴服务有限公司,,,西安,,,3-4.5千/月,,,08-13
354,,,***收银员,,,西安市高新区良工记美鲜餐厅,,,西安-高新技术产业开发区,,,100元/天,,,08-12
355,,,储备店长,,,陕西名韵坤真家居有限公司,,,西安-未央区,,,0.8-1万/月,,,08-11
356,,,职工餐厅厨师,,,陕西东明汽车商行有限公司,,,西安-高新技术产业开发区,,,3-4.5千/月,,,08-10
357,,,酒店吧员,,,西安市新城区陇海净和餐厅,,,西安-新城区,,,2-3千/月,,,08-08
358,,,酒水接待员,,,西安荣家物业管理有限公司,,,西安-��邑区,,,2-3千/月,,,08-08
359,,,厨师,,,西安学启网络文化传播有限公司,,,西安-雁塔区,,,4-8千/月,,,08-07
360,,,餐厅主管,,,西安民乐园万达广场,,,西安-新城区,,,4-5千/月,,,08-07
361,,,餐厅主管,,,陕西惠比寿餐饮管理有限公司,,,西安-未央区,,,3-4.5千/月,,,08-07
362,,,厨师,,,西安哈伦置业发展有限公司,,,异地招聘,,,3.5-5千/月,,,08-06
363,,,厨师,,,陕西金盛福圆实业有限公司,,,异地招聘,,,4.5-6千/月,,,08-04
364,,,餐饮店长,,,陕西中盈管理咨询有限公司,,,西安-曲江文化新区,,,4.5-6千/月,,,08-03
365,,,后厨做饭,,,三秦保安培训学校,,,西安-灞桥区,,,2.5-3.5千/月,,,08-02
366,,,酒吧厨工 帮厨,,,西安市莲湖区酵徒啤酒馆,,,西安-莲湖区,,,3-4.5千/月,,,08-02
367,,,餐钦经理,,,陕西亮宝楼实业有限责任公司,,,西安-雁塔区,,,6-8千/月,,,07-31
368,,,客户接待,,,西安�汉影肫潞�旅游度假有限责任公司,,,西安-灞桥区,,,3-4.5千/月,,,07-31
369,,,配菜师,,,陕西众邦物业管理有限公司,,,西安-雁塔区,,,3-4.5千/月,,,07-30
370,,,水吧员/客服接待,,,西安常乐城市发展有限公司,,,西安,,,2.8-4千/月,,,07-30
371,,,直招网络主播,,,西安毅翔悦含医药有限公司,,,西安-碑林区,,,5-8千/月,,,07-28
372,,,幼儿园厨师,,,西安市未央区家润骏景幼儿园,,,西安-未央区,,,1.8-2.2千/月,,,09-27
373,,,物业公司员工餐厨师,,,陕西龙兴物业服务有限责任公司,,,西安-碑林区,,,1.6-2千/月,,,09-27
374,,,厨师,,,陕西华科建筑科技有限公司,,,西安,,,1.5-2千/月,,,09-27
375,,,员工餐厨师,,,陕西津迈物业有限责任公司,,,西安-雁塔区,,,1.5-2千/月,,,09-01
376,,,后勤,,,西安市高陵区蓝调健康烘焙馆,,,西安-高陵区,,,2.2-3.5千/月,,,09-27
377,,,收银员,,,西安市高陵区蓝调健康烘焙馆,,,西安-高陵区,,,2.5-3.5千/月,,,09-27
378,,,大块牛肉面 勤杂工,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
379,,,湖南米粉 勤杂工,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
380,,,西餐厅助理经理（大悦城）,,,蓝蛙餐饮管理（上海）有限公司Bluefrog Food & Beverage management (Shanghai) LTD,,,西安,,,0.8-1万/月,,,09-27
381,,,烘培中工,,,Ginkgo银杏西餐,,,西安-雁塔区,,,2-4千/月,,,09-27
382,,,预备店长,,,Ginkgo银杏西餐,,,西安-雁塔区,,,4-6千/月,,,09-27
383,,,西餐厅实习生,,,Ginkgo银杏西餐,,,西安,,,2-4千/月,,,09-27
384,,,西餐厅实习生,,,Ginkgo银杏西餐,,,西安,,,2-4千/月,,,09-27
385,,,Ginkgo银杏西餐厅西餐厨师,,,Ginkgo银杏西餐,,,西安,,,3-4.5千/月,,,09-27
386,,,面包店、西餐厅服务生,,,Ginkgo银杏西餐,,,西安,,,2.3-3.5千/月,,,09-27
387,,,店面主管,,,Ginkgo银杏西餐,,,西安,,,3.5-5千/月,,,09-27
388,,,服务员2700-3500,,,西安海花餐饮管理有限公司,,,西安-未央区,,,2.7-3.5千/月,,,09-27
389,,,店长,,,西安海花餐饮管理有限公司,,,西安-未央区,,,5.5-6.5千/月,,,09-27
390,,,部长3500,,,西安海花餐饮管理有限公司,,,西安-未央区,,,3.5-3.5千/月,,,09-27
391,,,保洁员 / 收餐员2400-3000,,,西安海花餐饮管理有限公司,,,西安-未央区,,,2-3千/月,,,09-27
392,,,咖啡厅服务员,,,陕西博昱晟和商贸有限公司,,,西安-雁塔区,,,3-4.5千/月,,,09-27
393,,,凉菜师,,,西安明海餐饮有限公司,,,西安-雁塔区,,,4-6.5千/月,,,09-27
394,,,袁记肉夹馍 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
395,,,员工餐厨师,,,陕西德�Z置业有限公司,,,西安-雁塔区,,,4.5-6千/月,,,09-27
396,,,掌勺小厨 收银员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
397,,,合记茶庄 茶艺师,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-27
398,,,人人居 门迎,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
399,,,人人居 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
400,,,香辣蟹菜馆 水台,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
401,,,香辣蟹菜馆 洗碗工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
402,,,陈三娃泡姜 洗碗工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
403,,,陈三娃泡姜 配菜师,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
404,,,四川会馆 洗碗工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
405,,,四川会馆 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-27
406,,,四川会馆 收银员,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-27
407,,,范氏馄炖王 厨房操作工,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-27
408,,,坊上老马家泡馍 洗碗工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
409,,,十二道辣味烧烤 烧烤学徒,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
410,,,水盆羊肉馆 学徒,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
411,,,十二道辣味烧烤 洗碗工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
412,,,水盆羊肉馆 厨师,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
413,,,老万兴 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
414,,,老万兴 收银员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
415,,,老万兴 大堂经理,,,前程无忧代招聘,,,西安-莲湖区,,,4.5-6千/月,,,09-27
416,,,青岛海鲜 凉菜师傅,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-27
417,,,青岛海鲜 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
418,,,三郎小锅米线 配菜工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
419,,,竹园不忙 配菜,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
420,,,竹园不忙 传送员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
421,,,竹园不忙 门迎,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
422,,,见习经理,,,西安金拱门食品有限公司,,,西安,,,3-4.5千/月,,,09-27
423,,,传菜员/服务员/咨客门迎,,,西安明海餐饮有限公司,,,西安-雁塔区,,,2-3千/月,,,09-27
424,,,烤什么名堂 服务员,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-27
425,,,雅园老菜馆 服务员,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-27
426,,,大刀涮肉 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
427,,,老西安臊子面 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
428,,,小�B肝 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
429,,,潼关村 服务员,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-27
430,,,一客一面 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-27
431,,,麻辣有情 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
432,,,时尚酸辣粉粉爸爸 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-27
